opportunity_id,nfl_id,player_name,role_proxy,in_study,flight_time_s,dist_to_land_release,radial_vel_to_ball,speed_release,accel_release,facing_error_deg,depth_at_release,lateral_from_mid,dist_to_land_arrival,distance_closed,closing_rate,path_length,path_efficiency,net_disp
2023112300_2971_46151,46151,Tracy Walker III,SINGLE_HIGH,False,1.2,10.40930285461952,-5.089188127680303,5.96,1.44,37.977391123412644,12.1,6.389999999999997,14.000034994899089,-3.5907321402795684,-2.9922767835663073,4.442236479656323,0.9356775469540553,4.156500932274646
2023112300_3268_56107,56107,Anthony Johnson Jr.,SPLIT_DEEP,False,0.7,7.947540515413762,1.7034994483510186,3.04,4.27,22.890812675528423,10.25,1.9600000000000009,5.864579637948216,2.0829608774655464,2.975658396379352,2.5589911149575264,0.9857008241967865,2.5223996511258875
2023112300_3644_56107,56107,Anthony Johnson Jr.,SINGLE_HIGH,False,1.1,10.773170578721826,-2.6185975817178306,5.31,2.16,35.037474379868286,13.060000000000002,4.779999999999998,11.095084284582192,-0.32191370586036605,-0.2926488235094237,5.021241667918352,0.925303096996667,4.646170466093561
2023112300_4272_46669,46669,Jonathan Owens,SPLIT_DEEP,False,1.5,17.060553989963477,-2.8820702363029285,4.35,1.64,121.86575003415672,17.37,10.59,21.99705892126511,-4.936504931301634,-3.291003287534423,5.450394551063271,0.9978921872663004,5.438906140024852
2023112300_4272_56107,56107,Anthony Johnson Jr.,SPLIT_DEEP,False,1.5,6.4193844613633635,-2.8381822907028074,2.84,2.45,5.020047108742574,18.72,3.020000000000003,5.1179778644758676,1.301406596887496,0.8676043979249973,3.295876613208521,0.4903325224037694,1.6160754932861268
2023112300_4297_46669,46669,Jonathan Owens,SPLIT_DEEP,False,1.0,5.02547431734146,-0.8941484979923144,2.36,1.33,34.345893268085376,11.46,5.759999999999998,4.394916922486142,0.6305573948553178,0.6305573948553178,3.119104096173052,0.9451810368838844,2.9481180437696164
2023112300_4297_56107,56107,Anthony Johnson Jr.,SPLIT_DEEP,False,1.0,9.916900279762475,-1.553947807304798,2.02,1.08,85.73062456968347,11.09,6.939999999999998,10.00952095043955,-0.09262067067707491,-0.09262067067707491,1.578381108057748,0.7906063958913407,1.247878199184517
2023112301_149_47996,47996,Donovan Wilson,SPLIT_DEEP,False,0.8,6.318543685125811,0.7029712615966844,2.16,2.25,93.5471803898862,14.060000000000002,5.16,5.100627390998111,1.2179162941277006,1.5223953676596258,2.4322013145200407,0.9948220123583731,2.419607406171507
2023112301_305_52624,52624,Kam Curl,SPLIT_DEEP,False,2.9,28.419839005172165,4.961901515771225,5.63,1.13,110.25648768858534,11.619999999999996,8.879999999999999,11.734954545104468,16.684884460067696,5.7534084345061025,19.576472184645663,0.9880913344106578,19.343342523979658
2023112301_305_54578,54578,Percy Butler,SPLIT_DEEP,True,2.9,35.25069418452257,5.176154632269809,5.25,2.89,88.89878360128041,10.740000000000002,5.16,13.911446997099532,21.33924718742304,7.358361099111393,22.4409725923432,0.9964597078269584,22.361524992719087
2023112301_644_52624,52624,Kam Curl,SINGLE_HIGH,False,1.6,13.37593423969593,2.7686756530823793,5.04,3.57,44.43177391907105,10.010000000000002,4.890000000000001,5.797179608689691,7.578754631006238,4.736721644378899,10.603596772707425,0.9866781469766105,10.46233721498213
2023112301_818_52624,52624,Kam Curl,SINGLE_HIGH,False,1.2,9.387358479780419,-6.04184732268574,6.05,1.98,98.67519261473069,16.439999999999998,0.139999999999997,15.48550932487864,-6.098150845098221,-5.081792370915185,5.628371365770588,0.9887626769718081,5.565123538610798
2023112301_930_52624,52624,Kam Curl,SPLIT_DEEP,False,2.1,20.532816126047116,-2.216725771048334,3.64,1.64,167.56655224945004,12.159999999999997,11.03,16.976089496459327,3.5567266295877893,1.6936793474227567,6.042785444470958,0.8226531655733711,4.971116574774724
2023112301_1484_44827,44827,Malik Hooker,SINGLE_HIGH,True,2.4,27.868620982194667,6.576285056899913,6.88,2.04,6.852157685038492,14.979999999999997,1.9799999999999969,9.290049663694415,18.578571318500252,7.741071382708439,19.024521329558684,0.9990873803483964,19.007159177530976
2023112301_2026_54578,54578,Percy Butler,SPLIT_DEEP,True,1.7,14.172596784891384,4.396310328731345,5.59,2.69,4.875894982966486,12.65,6.229999999999997,4.097047331234238,10.075549453657146,5.9267937962689095,10.934769716102442,0.9771842069529169,10.685284273242337
2023112301_2109_47996,47996,Donovan Wilson,SINGLE_HIGH,False,1.7,19.02221255344583,3.8123145027969407,5.97,1.63,16.774085992283062,12.590000000000003,4.950000000000003,11.45073601581842,7.57147653762741,4.4538097280161235,10.398083728202774,0.9808717171978155,10.199186242048919
2023112301_2309_54578,54578,Percy Butler,SINGLE_HIGH,True,2.5,28.442928337660025,3.433319965595053,5.34,0.2,107.4916841801269,12.86,3.879999999999999,16.060002350575395,12.38292598708463,4.953170394833852,16.884517939922723,0.9823139566792131,16.585897624186646
2023112301_2552_44827,44827,Malik Hooker,SINGLE_HIGH,True,2.4,23.881812461341546,3.390962439734616,3.95,2.35,52.425394176514175,15.230000000000004,0.1700000000000017,9.199592464439606,14.68221999690194,6.117591665375809,15.711495132109135,0.9985541985648195,15.6887794298983
2023112301_2662_54578,54578,Percy Butler,SPLIT_DEEP,True,1.4,6.299270799609507,1.825257190734907,4.67,3.26,0.36723515271916085,13.159999999999997,7.190000000000005,2.8523669081591816,3.446903891450326,2.4620742081788043,6.30709033748474,0.95213573191454,6.005206074732157
2023112301_2662_55912,55912,Quan Martin,SPLIT_DEEP,False,1.4,12.323967870923651,1.2309023622748363,4.43,1.55,86.31228947724921,11.1,8.77,8.523642413647435,3.800325457276216,2.714518183768726,7.662917515326642,0.9787394924973697,7.500000000000003
2023112301_2967_54578,54578,Percy Butler,SPLIT_DEEP,True,1.4,7.238591279450585,-1.1578946206690386,1.3,2.0,0.46984974787599754,13.549999999999995,5.889999999999997,5.592253829183278,1.646337450267307,1.1759553216195051,2.0088059499704527,0.8685290279187062,1.7447062790051504
2023112301_2967_55912,55912,Quan Martin,SPLIT_DEEP,False,1.4,16.039432724080026,-1.1320902801989154,1.37,3.3,15.774915530911858,11.230000000000004,8.940000000000005,11.967527006209231,4.071905717870795,2.9085040841934253,4.933508547226972,0.9360604770482566,4.618062364238931
2023112301_3301_47996,47996,Donovan Wilson,SINGLE_HIGH,False,1.1,7.091857758019043,-3.906110736239886,3.96,3.32,67.9031320466998,14.03,6.32,10.181769156224705,-3.089911398205662,-2.809010362005147,2.736247438184912,0.9957871978587318,2.724720169118287
2023112301_3504_47996,47996,Donovan Wilson,SPLIT_DEEP,False,1.4,14.740165395132335,-0.16711330164170501,5.21,3.53,34.78810546606803,12.72,4.799999999999997,13.000344839364264,1.7398205557680715,1.2427289684057654,7.32309257604617,0.9561241256838614,7.0017854865741205
2023112301_3605_44827,44827,Malik Hooker,SINGLE_HIGH,True,1.5,13.294096710117344,0.1964701185955703,2.12,2.78,36.90749276722221,18.61,4.119999999999997,8.230917871400388,5.063178838716956,3.3754525591446374,6.955456688334724,0.9881332275495223,6.8729178665251025
2023112301_3721_54578,54578,Percy Butler,SINGLE_HIGH,True,2.2,22.15784133835913,1.7047934105990359,4.97,0.78,78.08077974004289,11.379999999999995,4.080000000000002,16.044263236253524,6.113578102105606,2.77889913732073,11.560729933632164,0.9718216582524487,11.23496773471113
2023112301_3831_47996,47996,Donovan Wilson,SPLIT_DEEP,False,0.5,4.38399442828327,6.841435165313682,7.28,1.71,63.14911547770225,12.89,6.160000000000004,1.665082268959901,2.7189121593233687,5.437824318646737,2.6759900754795747,0.9999704723598116,2.6759110598074782
2023112302_89_42543,42543,Quandre Diggs,SPLIT_DEEP,True,2.0,15.820322784821784,4.104730229378884,5.47,2.73,24.85570822056033,13.420000000000002,2.719999999999999,2.406078960020078,13.414243824801705,6.7071219124008525,14.491103093057626,0.9795543450901001,14.194822999953187
2023112302_89_47891,47891,Julian Love,SPLIT_DEEP,True,2.0,16.11322592033628,7.878472262695599,7.89,0.97,62.522409128415575,12.75,7.420000000000002,2.1631423901912172,13.950083530145063,6.975041765072532,14.000250606930734,0.9936668628852493,13.91158510019617
2023112302_463_42543,42543,Quandre Diggs,SINGLE_HIGH,True,1.3,10.2763080235486,-0.6352221717689752,4.45,2.46,6.933191099907162,14.32,0.5200000000000031,8.900680219565945,1.3756278039826544,1.058175233832811,5.976632679495445,0.9384170141486592,5.608573793755416
2023112302_488_42543,42543,Quandre Diggs,SPLIT_DEEP,True,1.6,16.204904096461487,-0.1060399654722115,6.66,2.08,26.83229717927634,13.299999999999995,0.2199999999999988,13.590659182114603,2.6142449143468838,1.6339030714668024,10.702703151060259,0.9435411158401518,10.098440473657305
2023112302_488_47891,47891,Julian Love,SPLIT_DEEP,True,1.6,9.205220729288701,3.1917176640724203,5.39,2.38,160.38988766073084,10.840000000000003,6.440000000000005,4.024425151078244,5.180795578210457,3.2379972363815357,8.942760947955513,0.9674360127263841,8.6515489942553
2023112302_1333_42543,42543,Quandre Diggs,SPLIT_DEEP,True,1.0,6.669100305367891,-4.027659244457698,4.03,0.72,28.902918684868155,13.75,4.139999999999997,9.231495066660282,-2.5623947612923903,-2.5623947612923903,2.7222953218154835,0.9107589227741861,2.479354754769876
2023112302_1333_47891,47891,Julian Love,SPLIT_DEEP,True,1.0,10.57647485225078,-1.3221511879290562,2.93,1.45,94.10633690368093,11.71,6.810000000000002,12.07467280087917,-1.4981979486283912,-1.4981979486283912,2.23766967713014,0.9781966547720484,2.1888809926535524
2023112302_1428_42543,42543,Quandre Diggs,SINGLE_HIGH,True,1.2,10.630944903302275,-0.25142397224251156,3.56,4.99,54.410130652788354,13.38,0.3699999999999974,8.799528589279959,1.8314163140223165,1.5261802616852638,5.996842034686825,0.9792120820227963,5.872180174347508
2023112302_2013_55952,55952,Ji'Ayir Brown,SPLIT_DEEP,False,1.3,8.14592043149277,-2.658862403253178,4.11,2.38,122.73982879746941,11.36,11.089999999999998,14.15662531429399,-6.010704882801219,-4.623619140616323,6.153004839988958,0.9776059341463469,6.015214044404399
2023112302_2043_55952,55952,Ji'Ayir Brown,SPLIT_DEEP,False,1.0,12.02264386797576,4.268236090922303,4.29,1.27,66.5637930157169,13.909999999999997,6.869999999999997,6.5788206654125405,5.443823202563219,5.443823202563219,5.024541279243195,0.9956966954426381,5.0029191478575745
2023112302_2256_38868,38868,Tashaun Gipson,SINGLE_HIGH,True,2.6,23.635194684432424,5.742214573850047,5.86,1.43,77.8229304963233,10.189999999999998,0.129999999999999,4.160009549938994,19.47518513449343,7.490455820959011,19.450734442676136,0.9963078266072344,19.378918958497138
2023112302_2538_47891,47891,Julian Love,SPLIT_DEEP,True,1.9,15.751907750432311,6.465923941461313,6.72,2.76,52.445666045554276,14.230000000000004,6.59,3.6627998791723404,12.089107871259971,6.362688353294722,14.319911321273876,0.9938821884785809,14.232304802806887
2023112302_2648_55952,55952,Ji'Ayir Brown,SINGLE_HIGH,False,2.3,20.39647280182877,0.9328540567742826,3.8,0.79,84.16066949830571,16.29,0.259999999999998,10.931718781406257,9.464754020422514,4.115110443661963,13.898505321364933,0.977623226078034,13.587501609935508
2023112302_3105_42543,42543,Quandre Diggs,SPLIT_DEEP,True,0.9,6.080995147979203,1.4293946986802362,1.53,4.01,8.536493918556232,12.939999999999998,5.82,2.600499981857344,3.480495166121859,3.8672168512465097,3.3998095219226885,0.9956385833711057,3.3849815361387017
2023112302_3302_55952,55952,Ji'Ayir Brown,SPLIT_DEEP,False,1.0,11.40887988330374,-1.9467697163518627,2.41,3.03,44.89960171247347,13.22,3.6700000000000017,10.804343410668084,0.6045364726356564,0.6045364726356564,2.3803097116880103,0.8215016441852456,1.9554283418218086
2023112302_3514_42543,42543,Quandre Diggs,SINGLE_HIGH,True,1.6,9.70298580676526,3.91030550819833,4.16,0.99,119.55225782089019,11.39,1.5299999999999976,3.3755116144174444,6.327474192347816,3.954671370217385,6.391512100648436,0.9993017765505126,6.38704939702208
2023112302_3630_38868,38868,Tashaun Gipson,SPLIT_DEEP,True,1.1,7.971254823757193,2.071559196995753,2.6,2.38,34.37119679664559,14.689999999999998,6.52,3.450290306150645,4.520964517606548,4.10996774327868,4.906557907128366,0.9982328533261173,4.897887299642571
2023112302_3630_55952,55952,Ji'Ayir Brown,SPLIT_DEEP,False,1.1,8.886130173589379,-3.0661790797916804,3.77,0.41,31.119390445498766,15.15,8.04,11.026083297342927,-2.139953123753548,-1.9454119306850435,2.7870335725262425,0.9277436582477364,2.5856527222347543
2023112302_3784_55952,55952,Ji'Ayir Brown,SPLIT_DEEP,False,2.2,14.195863022268934,3.2785190177724433,3.61,0.97,109.79463150645509,12.35,8.11,6.65632137223793,7.539541650031004,3.4270643863777286,7.49381704871763,0.9853469470634736,7.384009750806126
2023112400_391_46186,46186,Jordan Whitehead,SINGLE_HIGH,False,2.2,24.148799905722015,1.4119943703510092,2.67,0.94,44.01689862372865,11.579999999999998,2.66,17.93010115357194,6.218698752150075,2.8266812509773067,9.867122327021232,0.9984992708481107,9.852314448899813
2023112400_730_46186,46186,Jordan Whitehead,SINGLE_HIGH,False,1.1,9.904961675794832,2.8180379390954107,6.83,2.58,28.181917029006286,10.129999999999995,5.779999999999998,7.156489962757591,2.748471713037241,2.4986106482156734,6.956832842910424,0.98303158872384,6.838786442052422
2023112400_1503_46186,46186,Jordan Whitehead,SINGLE_HIGH,False,1.0,11.564155776186942,-1.1457863475412937,2.75,0.78,17.253241484377952,11.010000000000003,0.4000000000000021,11.050669826729267,0.5134859494576745,0.5134859494576745,2.2342152864906315,0.9292956798018914,2.076246613483089
2023112400_1917_54833,54833,Tony Adams,SPLIT_DEEP,False,0.8,7.65704653063265,-0.8175753092559117,1.75,3.66,34.658218862806336,12.480000000000004,4.579999999999998,6.2961310778676145,1.3609154527650356,1.7011443159562945,1.8707227222787475,0.9147726949118802,1.7112860660918185
2023112400_2170_46186,46186,Jordan Whitehead,SINGLE_HIGH,False,2.5,25.978455979025632,0.9502284342611205,3.7,2.17,106.0613663266266,12.880000000000004,5.509999999999998,15.057493776196466,10.920962202829166,4.368384881131666,14.857053070184822,0.9858120754261185,14.646262321834884
2023112400_4001_52478,52478,Brandon Jones,SPLIT_DEEP,False,1.3,13.584863812519016,1.6508795762401165,1.84,2.83,80.32465271136374,13.869999999999996,8.130000000000003,7.536346195408774,6.048517617110242,4.652705859315571,5.896641172400476,0.9941636887967316,5.862226539464341
2023112400_4136_46501,46501,Elijah Campbell,SPLIT_DEEP,False,2.7,19.198523427571196,2.5823679961438772,2.89,5.17,127.54316019945327,15.590000000000003,8.849999999999998,0.8296992407365228,18.368824186834672,6.803268217346174,18.646750563481817,0.976023249885569,18.19966208477509
2023112400_4136_52478,52478,Brandon Jones,SPLIT_DEEP,False,2.7,18.91135039165232,4.009835122990159,4.08,2.55,161.6912291282879,14.170000000000002,2.710000000000001,1.7080096389890622,17.20334075266326,6.3716076861715765,17.69681013925009,0.9620496905521712,17.025210718226074
2023112600_101_46123,46123,Jessie Bates,SPLIT_DEEP,True,0.7,6.359640261475356,5.319006331001607,6.01,1.52,13.895277508561094,10.86,2.370000000000001,2.7932983076997946,3.566341953775561,5.0947742196793735,4.290394453683051,0.9997803758562168,4.289452179474669
2023112600_279_46123,46123,Jessie Bates,SINGLE_HIGH,True,2.0,22.2497911175128,-1.3021883811297414,4.71,3.52,64.43017843105366,15.86,0.389999999999997,18.28445447776112,3.96533663975168,1.98266831987584,11.457780109409569,0.9432214907544388,10.80722443553385
2023112600_499_46123,46123,Jessie Bates,SINGLE_HIGH,True,1.9,20.783304875359264,3.8388839473228287,4.7,2.48,94.71587441148515,10.05,2.620000000000001,12.95342722293965,7.829877652419613,4.1209882381155865,8.475414435618147,0.9937566703020734,8.422499628970016
2023112600_614_40017,40017,Tyrann Mathieu,SINGLE_HIGH,True,1.5,14.203899028130348,-6.586321774910596,7.64,0.66,169.40861401878277,10.450000000000005,4.34,21.62049300380696,-7.416593975676612,-4.944395983784408,9.501182327953725,0.9529199908823117,9.053866577324845
2023112600_728_53469,53469,Richie Grant,SINGLE_HIGH,False,1.3,9.251215393141884,-4.825842254089831,6.32,2.57,117.49106125882832,12.930000000000009,7.529999999999998,17.831928450680877,-8.580713057538993,-6.6005485057992255,8.296207905350638,0.988888356798938,8.204023403184552
2023112600_818_53469,53469,Richie Grant,SPLIT_DEEP,False,2.4,23.882713390680163,6.048500520757143,6.33,1.57,48.8813103738793,13.950000000000005,6.489999999999998,5.070985218157148,18.811728172523015,7.83822007188459,19.051965478869747,0.9866433221677492,18.79749451389732
2023112600_903_46123,46123,Jessie Bates,SINGLE_HIGH,True,0.7,5.452126524813994,6.51928427308264,6.52,1.12,58.70896831251562,11.52,1.150000000000002,0.4973917106227205,4.954734814191274,7.0781925917018205,4.2850406096909985,0.999848230605503,4.284390271672271
2023112600_1694_53469,53469,Richie Grant,SPLIT_DEEP,False,1.1,13.074942670299075,1.314174957936149,2.56,3.6,16.357203153875446,12.64,11.36,9.114303261247768,3.960639409051307,3.6005812809557334,4.541770482861504,0.9781698823818666,4.442623099026071
2023112600_1720_46123,46123,Jessie Bates,SINGLE_HIGH,True,1.2,11.844853438199237,-1.9968159751762196,4.54,3.59,17.24286318532836,13.599999999999994,3.870000000000001,12.780339248524689,-0.9354858103254511,-0.7795715086045426,6.2407500974192995,0.9656492036403374,6.026375361691304
2023112600_1813_46123,46123,Jessie Bates,SPLIT_DEEP,True,1.5,16.40903639573054,7.823619346571412,7.83,0.35,24.996769958146814,10.189999999999998,4.620000000000001,4.280046561871339,12.1289898338592,8.0859932225728,11.456813295584451,0.9998641105359733,11.45525643536626
2023112600_1836_46123,46123,Jessie Bates,SINGLE_HIGH,True,1.1,5.808475822083978,-3.4031953769526213,4.03,2.16,162.0053018370967,14.230000000000004,0.990000000000002,6.264980853052304,-0.4565050309683256,-0.4150045736075687,2.3242428935254553,0.6778278001207442,1.5754364474646323
2023112600_1902_44851,44851,Marcus Maye,SINGLE_HIGH,False,1.2,9.896919034425734,3.9978566556008523,5.59,3.94,28.212040562675156,10.939999999999998,5.450000000000003,3.3508959472835684,6.546023087142165,5.455019239285138,6.912578537072334,0.9723098286988126,6.721168053247889
2023112600_2323_40017,40017,Tyrann Mathieu,SINGLE_HIGH,True,0.8,7.540058799129963,0.39569439775928517,1.64,5.24,58.9419264278161,12.22,2.890000000000001,5.191386291934101,2.348672507195862,2.935840633994827,2.4284956935509023,0.96696731625919,2.3482759633399164
2023112600_2570_53469,53469,Richie Grant,SPLIT_DEEP,False,2.6,30.666234356705168,4.190944548534301,5.86,1.73,29.637809349119067,13.07,8.799999999999997,15.147804314867756,15.518430041837412,5.968626939168235,20.183434862495297,0.9959550289271912,20.101793452326582
2023112600_3292_40017,40017,Tyrann Mathieu,SINGLE_HIGH,True,1.0,9.929855648040881,-5.216718944811059,5.38,0.25,23.022036655932368,12.28,9.46,14.68412750301882,-4.754271854977938,-4.754271854977938,4.571530668815205,0.9888658338963481,4.520630487000678
2023112600_3391_40017,40017,Tyrann Mathieu,SINGLE_HIGH,True,2.2,21.090556281301904,-0.4236178126593495,3.66,3.32,74.23354270717033,12.19,0.2800000000000011,13.75183529668874,7.338720984613165,3.3357822657332563,9.614076257950165,0.9501480814673862,9.134796111572497
2023112600_4004_46123,46123,Jessie Bates,SPLIT_DEEP,True,1.9,16.847010061621038,1.3951459342079315,1.49,2.45,65.3756479199435,14.22,4.57,9.27349083941078,7.573519222210258,3.9860627485317153,9.182203396417586,0.9990485701928815,9.17346717441121
2023112600_4027_46123,46123,Jessie Bates,SPLIT_DEEP,True,0.9,6.489869084382457,4.304611005039521,4.34,2.56,1.6418770270910272,15.659999999999997,7.359999999999999,1.6317474055879309,4.858121678794526,5.397912976438362,4.4640214000124985,0.9984585510308372,4.457140338827129
2023112601_413_48026,48026,Nick Scott,SINGLE_HIGH,False,1.2,11.380057297413764,-1.7041310498054405,4.23,3.79,70.60241485849156,11.9,7.079999999999998,9.922304753089003,1.4577525443247605,1.2147937869373004,4.672366351678868,0.8959672300273911,4.186287137786902
2023112601_577_44962,44962,Damontae Kazee,SINGLE_HIGH,True,0.8,6.193585569968708,1.969709331805885,2.28,4.1,0.32820076131639553,15.770000000000003,1.5300000000000011,3.1227072986117186,3.0708782713569898,3.838597839196237,2.9672084771006277,0.9769136986827373,2.898706608127146
2023112601_857_48026,48026,Nick Scott,SINGLE_HIGH,False,2.4,23.909399366504804,4.783128245682685,5.78,2.53,80.30592460418916,12.07,0.9299999999999996,7.534409265276699,16.374990101228104,6.8229125421783765,18.6512032297542,0.9966113862667443,18.58800150634811
2023112601_904_55960,55960,Jordan Battle,SINGLE_HIGH,False,2.3,17.551142389926508,2.918459477988834,5.05,1.24,161.77612863388933,10.75,5.389999999999997,4.432787004743753,13.118355385182754,5.703632776166415,15.106500840359649,0.9279594549796675,14.01822028647003
2023112601_1530_54962,54962,Trenton Thompson,SPLIT_DEEP,False,1.4,14.470746943262773,1.0971676271184108,1.15,5.84,59.21474579645883,13.060000000000002,6.770000000000003,9.218183604323253,5.25256333893952,3.751830956385372,6.675734654309983,0.9975226687516535,6.659196648245191
2023112601_1566_44962,44962,Damontae Kazee,SPLIT_DEEP,True,0.8,4.6824481561655205,5.928926533435563,6.07,2.61,35.6068658654433,13.659999999999997,10.659999999999998,0.7220083423736632,3.960439813791857,4.950549767239821,4.368084842201722,0.9959202984689449,4.350264359783213
2023112601_2118_44962,44962,Damontae Kazee,SINGLE_HIGH,True,1.9,18.02226303285585,3.5219516239945063,3.84,2.81,40.13650492271728,15.310000000000002,4.57,6.4423584613049805,11.57990457155087,6.094686616605721,12.506532041545261,0.9968224482567122,12.466791888854164
2023112601_2628_44962,44962,Damontae Kazee,SINGLE_HIGH,True,0.8,7.254306404511237,1.2667043424296192,2.73,4.71,21.384848015243165,14.819999999999991,2.3200000000000003,4.917242035764686,2.3370643687465504,2.921330460933188,3.317436883354155,0.9948580431784859,3.3003787661418498
2023112601_2883_55960,55960,Jordan Battle,SINGLE_HIGH,False,2.0,21.662709472682653,2.2543674118804744,4.78,2.87,70.24982940208412,12.209999999999994,5.709999999999997,12.732267418427814,8.93044205425484,4.46522102712742,12.793056768439628,0.9902896596024953,12.668831832493478
2023112601_3029_48026,48026,Nick Scott,SINGLE_HIGH,False,2.4,22.373308079544852,2.744146951630677,3.54,2.77,85.40160468299081,13.799999999999995,1.4199999999999982,11.44062919446994,10.932678885074912,4.555282868781213,12.486448414192823,0.9818909213761133,12.260330338127101
2023112601_3169_54962,54962,Trenton Thompson,SPLIT_DEEP,False,1.3,14.904323469623236,1.7044110712843517,2.06,2.48,59.790943443600895,11.96,5.520000000000003,10.713732619885295,4.190590849737941,3.223531422875339,4.931149258487722,0.9965367856369817,4.9140716315495405
2023112601_3558_44962,44962,Damontae Kazee,SPLIT_DEEP,True,0.8,5.027640341874088,2.312572948318574,2.57,1.82,21.49376621171251,12.060000000000002,6.789999999999999,2.6475050522562396,2.3801352896178485,2.9751691120223103,2.1652527471045353,0.9893510763123443,2.142195135836132
2023112602_55_53494,53494,Andre Cisco,SINGLE_HIGH,True,1.1,11.273813781727114,-1.0464921209004001,2.64,2.44,3.643225420229385,11.53,7.439999999999998,9.009332927096299,2.264480854630815,2.058618958755286,3.142922468412384,0.8769234201628011,2.756102320306701
2023112602_226_43474,43474,DeAndre Houston-Carson,SINGLE_HIGH,False,0.8,7.628296566419647,-2.262852430425105,2.97,3.56,14.997733904420897,12.909999999999997,5.049999999999997,8.257028147249079,-0.6287315808294318,-0.7859144760367898,2.423761392310344,0.95813200361961,2.3222833591101657
2023112602_295_43474,43474,DeAndre Houston-Carson,SPLIT_DEEP,False,1.4,15.655542026372835,0.22963385434973668,0.64,3.19,52.30669604739282,12.28,5.459999999999997,12.631646626130204,3.0238954002426315,2.159925285887594,3.0612892203036965,0.9938458773277314,3.042449670906654
2023112602_1256_53494,53494,Andre Cisco,SINGLE_HIGH,True,1.5,8.709191289381609,0.6147469963590793,3.58,3.91,24.71766630257875,17.64,3.009999999999998,2.7614676263789266,5.947723663002682,3.9651491086684545,7.402421957768405,0.942775912510194,6.978825116020605
2023112602_1571_43474,43474,DeAndre Houston-Carson,SPLIT_DEEP,False,2.4,24.576673865567106,3.770393690452811,3.95,3.46,88.13559595231436,15.29,5.82,7.572595286029573,17.004078579537534,7.085032741473973,16.762430411449923,0.9975019015991179,16.720556210844183
2023112602_1728_53494,53494,Andre Cisco,SINGLE_HIGH,True,1.3,12.474813850221913,3.3758266118629696,4.54,3.91,43.65322558378705,17.129999999999995,5.049999999999997,6.00004062378178,6.474773226440133,4.980594789569333,7.204818747379759,0.9907399809634521,7.138101988624145
2023112602_2037_54502,54502,Jalen Pitre,SPLIT_DEEP,True,2.1,21.18060376064113,0.27976005981470603,1.19,3.88,114.73707464089276,16.240000000000002,7.0,10.476014882853907,10.704588877787224,5.097423275136773,10.767359499592324,0.9890516022824025,10.649474165422436
2023112602_2189_54502,54502,Jalen Pitre,SPLIT_DEEP,True,1.2,13.412178399460183,4.971074037411874,4.98,3.64,15.830957821150832,11.89,7.100000000000001,5.476359421386485,7.935818978073698,6.6131824817280815,7.4101127934450925,0.9995922334011812,7.407091196954446
2023112602_2556_43474,43474,DeAndre Houston-Carson,SINGLE_HIGH,False,1.4,9.446169339883445,-4.359795037143563,6.29,1.66,154.35151821984613,14.939999999999998,4.020000000000003,16.185194435495518,-6.739025095612073,-4.813589354008624,7.652691984017871,0.9891357003700292,7.569550845327624
2023112602_2848_53494,53494,Andre Cisco,SINGLE_HIGH,True,1.1,9.01103683873602,-2.2874801399655147,2.97,2.8,33.58856714479194,15.82,0.4799999999999969,8.140883704352554,0.8701531343834663,0.7910483039849693,2.8152438076606536,0.8157443056375507,2.2965191050805545
2023112602_3419_53494,53494,Andre Cisco,SINGLE_HIGH,True,2.7,26.26660937235569,3.1475642973323694,3.62,5.3,29.309764562921714,12.420000000000002,2.2900000000000027,12.862915155026226,13.403694217329463,4.964331191603504,13.260229074790633,0.9860075109505163,13.07468546466798
2023112602_3442_53494,53494,Andre Cisco,SINGLE_HIGH,True,2.5,28.064698867327493,4.370042367575264,6.4,2.62,72.5456662598699,10.53,0.5400000000000027,13.394574082499652,14.670124784827841,5.868049913931136,17.55735652964532,0.9201935370113915,16.156166005584375
2023112602_3516_43474,43474,DeAndre Houston-Carson,SINGLE_HIGH,False,1.8,19.41443066988528,5.637231768219666,7.03,2.1,9.09021564844636,16.03,2.700000000000003,7.206248767862847,12.208181902022435,6.782323278901353,14.039250917136417,0.9859591375863187,13.842127726617756
2023112602_4069_44926,44926,Rayshawn Jenkins,SPLIT_DEEP,True,0.9,8.680789062918398,2.7457590003738583,2.82,3.14,37.98626755991984,11.090000000000003,8.560000000000002,4.7835759869921795,3.897213075926219,4.330236751029132,3.6057824706686548,0.9972246878798146,3.595775298875056
2023112602_4146_44926,44926,Rayshawn Jenkins,SPLIT_DEEP,True,1.5,14.10730706634096,1.6196913448508719,1.81,3.64,39.04008020712308,12.229999999999997,3.0,8.443062696154382,5.664244370186578,3.776162913457719,5.58945668636624,0.9972559189928039,5.574118764432637
2023112603_174_54704,54704,Rodney Thomas,SINGLE_HIGH,True,2.4,26.984580974396973,3.71078737593895,4.32,3.76,60.65208831060431,12.790000000000006,2.41,11.15064515030764,15.833935824089334,6.597473260037223,16.391296674836408,0.9931262556536145,16.278627091987822
2023112603_299_54704,54704,Rodney Thomas,SINGLE_HIGH,True,1.4,12.272917283393916,3.560638835843447,3.64,1.79,78.7462459764543,12.049999999999995,3.3200000000000003,5.3106023805263805,6.9623149028675355,4.973082073476811,6.786517586171385,0.9730577039566846,6.603673220261589
